"bottleneck_size"	"Log_Likelihood"	"pair"
76	-75.6336986351238	50
77	-76.5906762796513	50
78	-77.5473374664372	50
79	-78.503688838042	50
80	-79.4597368530312	50
81	-80.4154877924221	50
82	-81.3709477658379	50
83	-82.326122717385	50
84	-83.2810184312716	50
85	-84.2356405371819	50
86	-85.1899945154214	50
87	-86.1440857018445	50
88	-87.0979192925773	50
89	-88.0515003485473	50
90	-89.0048337998294	50
91	-89.9579244498183	50
92	-90.9107769792356	50
93	-91.8633959499813	50
94	-92.8157858088358	50
95	-93.7679508910213	50
96	-94.7198954236275	50
97	-95.6716235289102	50
98	-96.6231392274672	50
99	-97.5744464412972	50
100	-98.5255489967483	50
101	-99.4764506273594	50
102	-100.4271549766	50
103	-101.377665600515	50
104	-102.327985970271	50
105	-103.278119474621	50
106	-104.228069422279	50
107	-105.177839044212	50
108	-106.12743149586	50
109	-107.076849859273	50
110	-108.02609714518	50
111	-108.975176294993	50
112	-109.924090182733	50
113	-110.872841616905	50
114	-111.821433342305	50
115	-112.769868041767	50
116	-113.718148337857	50
117	-114.666276794511	50
118	-115.614255918623	50
119	-116.562088161575	50
120	-117.509775920727	50
121	-118.457321540859	50
122	-119.40472731556	50
123	-120.351995488584	50
124	-121.29912825516	50
125	-122.246127763257	50
126	-123.192996114819	50
127	-124.139735366956	50
128	-125.0863475331	50
129	-126.032834584129	50
130	-126.979198449454	50
131	-127.925441018075	50
132	-128.871564139604	50
133	-129.817569625262	50
134	-130.763459248843	50
135	-131.709234747649	50
136	-132.6548978234	50
137	-133.600450143119	50
138	-134.545893339986	50
139	-135.491229014172	50
140	-136.436458733651	50
141	-137.381584034981	50
142	-138.326606424072	50
143	-139.271527376923	50
144	-140.216348340349	50
145	-141.161070732677	50
146	-142.105695944431	50
147	-143.050225338992	50
148	-143.994660253244	50
149	-144.939001998199	50
150	-145.883251859607	50
151	-146.827411098547	50
152	-147.771480952009	50
153	-148.715462633446	50
154	-149.659357333328	50
155	-150.603166219669	50
156	-151.546890438544	50
157	-152.490531114594	50
158	-153.434089351512	50
159	-154.377566232524	50
160	-155.320962820852	50
161	-156.264280160164	50
162	-157.207519275016	50
163	-158.15068117128	50
164	-159.093766836563	50
165	-160.036777240613	50
166	-160.979713335712	50
167	-161.922576057067	50
168	-162.865366323186	50
169	-163.808085036241	50
170	-164.750733082427	50
171	-165.69331133231	50
172	-166.63582064117	50
173	-167.578261849326	50
174	-168.520635782462	50
175	-169.462943251943	50
176	-170.405185055117	50
177	-171.347361975621	50
178	-172.289474783664	50
179	-173.231524236321	50
180	-174.173511077803	50
181	-175.115436039731	50
182	-176.057299841402	50
183	-176.999103190043	50
184	-177.940846781064	50
185	-178.882531298303	50
186	-179.824157414269	50
187	-180.765725790369	50
188	-181.707237077143	50
189	-182.648691914483	50
190	-183.590090931849	50
191	-184.531434748487	50
192	-185.472723973631	50
193	-186.413959206705	50
194	-187.355141037527	50
195	-188.296270046493	50
196	-189.237346804773	50
197	-190.178371874491	50
198	-191.119345808908	50
199	-192.060269152592	50
200	-193.001142441597	50
1	-0.539547499911099	51
2	-1.07359485425914	51
3	-1.60218819437324	51
4	-2.12537647556209	51
5	-2.64321134574445	51
6	-3.15574700709748	51
7	-3.66304007175773	51
8	-4.16514941263233	51
9	-4.66213601038511	51
10	-5.15406279765455	51
11	-5.64099450153934	51
12	-6.12299748535279	51
13	-6.60013959060241	51
14	-7.07248998009596	51
15	-7.54011898301258	51
16	-8.0030979427085	51
17	-8.46149906795354	51
18	-8.91539528821806	51
19	-9.36486011355244	51
20	-9.80996749952346	51
21	-10.2507917175955	51
22	-10.6874072312711	51
23	-11.1198885782329	51
24	-11.548310258666	51
25	-11.9727466298734	51
26	-12.3932718072426	51
27	-12.8099595715701	51
28	-13.2228832827023	51
29	-13.6321157994116	51
30	-14.0377294053903	51
31	-14.4397957412139	51
32	-14.8383857421004	51
33	-15.2335695812706	51
34	-15.6254166186978	51
35	-16.0139953550204	51
36	-16.3993733903856	51
37	-16.7816173879805	51
38	-17.1607930420094	51
39	-17.5369650498691	51
40	-17.9101970882807	51
41	-18.2805517931353	51
42	-18.6480907428168	51
43	-19.0128744447727	51
44	-19.3749623251069	51
45	-19.7344127209794	51
46	-20.0912828756041	51
47	-20.4456289356466	51
48	-20.7975059508296	51
49	-21.1469678755672	51
50	-21.4940675724539	51
51	-21.8388568174479	51
52	-22.1813863065938	51
53	-22.5217056641403	51
54	-22.859863451918	51
55	-23.1959071798495	51
56	-23.5298833174728	51
57	-23.8618373063667	51
58	-24.1918135733757	51
59	-24.519855544536	51
60	-24.8460056596153	51
61	-25.1703053871817	51
62	-25.4927952401264	51
63	-25.8135147915674	51
64	-26.1325026910709	51
65	-26.4497966811281	51
66	-26.7654336138332	51
67	-27.0794494677117	51
68	-27.3918793646513	51
69	-27.7027575868946	51
70	-28.0121175940527	51
71	-28.3199920401068	51
72	-28.6264127903627	51
73	-28.9314109383319	51
74	-29.2350168225112	51
75	-29.5372600430382	51
76	-29.8381694782005	51
77	-30.1377733007806	51
78	-30.4360989942186	51
79	-30.733173368579	51
80	-31.029022576307	51
81	-31.3236721277632	51
82	-31.6171469065279	51
83	-31.909471184464	51
84	-32.2006686365331	51
85	-32.4907623553585	51
86	-32.779774865528	51
87	-33.0677281376355	51
88	-33.3546436020553	51
89	-33.6405421624492	51
90	-33.9254442090026	51
91	-34.2093696313909	51
92	-34.4923378314736	51
93	-34.7743677357185	51
94	-35.055477807356	51
95	-35.335686058264	51
96	-35.6150100605869	51
97	-35.8934669580888	51
98	-36.1710734772451	51
99	-36.4478459380737	51
100	-36.7238002647108	51
101	-36.9989519957318	51
102	-37.2733162942233	51
103	-37.5469079576088	51
104	-37.8197414272313	51
105	-38.0918307976979	51
106	-38.3631898259899	51
107	-38.6338319403421	51
108	-38.9037702488966	51
109	-39.1730175481338	51
110	-39.4415863310873	51
111	-39.709488795344	51
112	-39.9767368508368	51
113	-40.2433421274323	51
114	-40.509315982318	51
115	-40.7746695071952	51
116	-41.0394135352797	51
117	-41.3035586481156	51
118	-41.5671151822071	51
119	-41.8300932354715	51
120	-42.0925026735185	51
121	-42.3543531357596	51
122	-42.6156540413511	51
123	-42.8764145949769	51
124	-43.1366437924721	51
125	-43.3963504262939	51
126	-43.6555430908425	51
127	-43.914230187636	51
128	-44.1724199303435	51
129	-44.430120349679	51
130	-44.6873392981613	51
131	-44.9440844547422	51
132	-45.2003633293067	51
133	-45.4561832670497	51
134	-45.7115514527304	51
135	-45.9664749148101	51
136	-46.2209605294748	51
137	-46.4750150245464	51
138	-46.7286449832858	51
139	-46.9818568480904	51
140	-47.2346569240889	51
141	-47.4870513826372	51
142	-47.7390462647162	51
143	-47.9906474842368	51
144	-48.2418608312521	51
145	-48.4926919750817	51
146	-48.7431464673489	51
147	-48.9932297449338	51
148	-49.2429471328452	51
149	-49.4923038470128	51
150	-49.7413049970028	51
151	-49.9899555886579	51
152	-50.2382605266649	51
153	-50.4862246170517	51
154	-50.733852569616	51
155	-50.9811490002862	51
156	-51.2281184334185	51
157	-51.4747653040307	51
158	-51.7210939599752	51
159	-51.9671086640519	51
160	-52.2128135960643	51
161	-52.4582128548189	51
162	-52.7033104600709	51
163	-52.9481103544161	51
164	-53.1926164051328	51
165	-53.4368324059725	51
166	-53.6807620789031	51
167	-53.9244090758051	51
168	-54.1677769801214	51
169	-54.4108693084636	51
170	-54.653689512175	51
171	-54.8962409788512	51
172	-55.138527033821	51
173	-55.3805509415876	51
174	-55.6223159072304	51
175	-55.8638250777716	51
176	-56.1050815435048	51
177	-56.3460883392892	51
178	-56.5868484458103	51
179	-56.8273647908063	51
180	-57.0676402502632	51
181	-57.3076776495781	51
182	-57.5474797646926	51
183	-57.7870493231962	51
184	-58.0263890054018	51
185	-58.265501445392	51
186	-58.50438923204	51
187	-58.7430549100028	51
188	-58.9815009806898	51
189	-59.219729903206	51
190	-59.4577440952714	51
191	-59.6955459341169	51
192	-59.9331377573571	51
193	-60.1705218638415	51
194	-60.407700514484	51
195	-60.6446759330709	51
196	-60.8814503070494	51
197	-61.1180257882963	51
198	-61.3544044938664	51
199	-61.5905885067237	51
200	-61.8265798764534	51
1	-1.17454393875505	52
2	-2.32868941316574	52
3	-3.46341646328212	52
4	-4.5801227548992	52
5	-5.68047571478382	52
6	-6.76626315841335	52
7	-7.83926598673479	52
8	-8.90116515300699	52
9	-9.95348454846658	52
10	-10.9975645687857	52
11	-12.0345582267967	52
12	-13.0654416698657	52
13	-14.0910324478409	52
14	-15.1120107909388	52
15	-16.1289408961763	52
16	-17.1422905545608	52
17	-18.1524483621385	52
18	-19.1597383220161	52
19	-20.1644319588143	52
20	-21.1667582176699	52
21	-22.1669114715382	52
22	-23.1650579573028	52
23	-24.1613409310064	52
24	-25.1558847919504	52
25	-26.1487983835795	52
26	-27.1401776405084	52
27	-28.1301077176122	52
28	-29.1186647091847	52
29	-30.1059170434302	52
30	-31.0919266193342	52
31	-32.0767497385394	52
32	-33.0604378735119	52
33	-34.043038304424	52
34	-35.0245946502662	52
35	-36.0051473143204	52
36	-36.9847338599339	52
37	-37.9633893292657	52
38	-38.9411465151225	52
39	-39.9180361940007	52
40	-40.8940873268774	52
41	-41.8693272330505	52
42	-42.8437817413461	52
43	-43.8174753222269	52
44	-44.790431203706	52
45	-45.7626714734722	52
46	-46.7342171692201	52
47	-47.7050883588526	52
48	-48.6753042119505	52
49	-49.6448830636869	52
50	-50.6138424721772	52
51	-51.5821992701108	52
52	-52.5499696113807	52
53	-53.5171690133262	52
54	-54.4838123951155	52
55	-55.4499141127198	52
56	-56.415487990873	52
57	-57.3805473523527	52
58	-58.3451050448789	52
59	-59.3091734658849	52
60	-60.2727645853852	52
61	-61.2358899671342	52
62	-62.1985607882496	52
63	-63.1607878574496	52
64	-64.1225816320371	52
65	-65.0839522337492	52
66	-66.0449094635758	52
67	-67.0054628156387	52
68	-67.9656214902147	52
69	-68.9253944059749	52
70	-69.8847902115056	52
71	-70.8438172961705	52
72	-71.8024838003645	52
73	-72.7607976252082	52
74	-73.718766441725	52
75	-74.6763976995381	52
76	-75.6336986351238	52
77	-76.5906762796513	52
78	-77.5473374664372	52
79	-78.503688838042	52
80	-79.4597368530312	52
81	-80.4154877924221	52
82	-81.3709477658379	52
83	-82.326122717385	52
84	-83.2810184312716	52
85	-84.2356405371819	52
86	-85.1899945154214	52
87	-86.1440857018445	52
88	-87.0979192925773	52
89	-88.0515003485473	52
90	-89.0048337998294	52
91	-89.9579244498183	52
92	-90.9107769792356	52
93	-91.8633959499813	52
94	-92.8157858088358	52
95	-93.7679508910213	52
96	-94.7198954236275	52
97	-95.6716235289102	52
98	-96.6231392274672	52
99	-97.5744464412972	52
100	-98.5255489967483	52
101	-99.4764506273594	52
102	-100.4271549766	52
103	-101.377665600515	52
104	-102.327985970271	52
105	-103.278119474621	52
106	-104.228069422279	52
107	-105.177839044212	52
108	-106.12743149586	52
109	-107.076849859273	52
110	-108.02609714518	52
111	-108.975176294993	52
112	-109.924090182733	52
113	-110.872841616905	52
114	-111.821433342305	52
115	-112.769868041767	52
116	-113.718148337857	52
117	-114.666276794511	52
118	-115.614255918623	52
119	-116.562088161575	52
120	-117.509775920727	52
121	-118.457321540859	52
122	-119.40472731556	52
123	-120.351995488584	52
124	-121.29912825516	52
125	-122.246127763257	52
126	-123.192996114819	52
127	-124.139735366956	52
128	-125.0863475331	52
129	-126.032834584129	52
130	-126.979198449454	52
131	-127.925441018075	52
132	-128.871564139604	52
133	-129.817569625262	52
134	-130.763459248843	52
135	-131.709234747649	52
136	-132.6548978234	52
137	-133.600450143119	52
138	-134.545893339986	52
139	-135.491229014172	52
140	-136.436458733651	52
141	-137.381584034981	52
142	-138.326606424072	52
143	-139.271527376923	52
144	-140.216348340349	52
145	-141.161070732677	52
146	-142.105695944431	52
147	-143.050225338992	52
148	-143.994660253244	52
149	-144.939001998199	52
150	-145.883251859607	52
151	-146.827411098547	52
152	-147.771480952009	52
153	-148.715462633446	52
154	-149.659357333328	52
155	-150.603166219669	52
156	-151.546890438544	52
157	-152.490531114594	52
158	-153.434089351512	52
159	-154.377566232524	52
160	-155.320962820852	52
161	-156.264280160164	52
162	-157.207519275016	52
163	-158.15068117128	52
164	-159.093766836563	52
165	-160.036777240613	52
166	-160.979713335712	52
167	-161.922576057067	52
168	-162.865366323186	52
169	-163.808085036241	52
170	-164.750733082427	52
171	-165.69331133231	52
172	-166.63582064117	52
173	-167.578261849326	52
174	-168.520635782462	52
175	-169.462943251943	52
176	-170.405185055117	52
177	-171.347361975621	52
178	-172.289474783664	52
179	-173.231524236321	52
180	-174.173511077803	52
181	-175.115436039731	52
182	-176.057299841402	52
183	-176.999103190043	52
184	-177.940846781064	52
185	-178.882531298303	52
186	-179.824157414269	52
187	-180.765725790369	52
188	-181.707237077143	52
189	-182.648691914483	52
190	-183.590090931849	52
191	-184.531434748487	52
192	-185.472723973631	52
193	-186.413959206705	52
194	-187.355141037527	52
195	-188.296270046493	52
196	-189.237346804773	52
197	-190.178371874491	52
198	-191.119345808908	52
199	-192.060269152592	52
200	-193.001142441597	52
1	0	53
2	0	53
3	0	53
4	0	53
5	0	53
6	0	53
7	0	53
8	0	53
9	0	53
10	0	53
11	0	53
12	0	53
13	0	53
14	0	53
15	0	53
16	0	53
17	0	53
18	0	53
19	0	53
20	0	53
21	0	53
22	0	53
23	0	53
24	0	53
25	0	53
26	0	53
27	0	53
28	0	53
29	0	53
30	0	53
31	0	53
32	0	53
33	0	53
34	0	53
35	0	53
36	0	53
37	0	53
38	0	53
39	0	53
40	0	53
41	0	53
42	0	53
43	0	53
44	0	53
45	0	53
46	0	53
47	0	53
48	0	53
49	0	53
50	0	53
51	0	53
52	0	53
53	0	53
54	0	53
55	0	53
56	0	53
57	0	53
58	0	53
59	0	53
60	0	53
61	0	53
62	0	53
63	0	53
64	0	53
65	0	53
66	0	53
67	0	53
68	0	53
69	0	53
70	0	53
71	0	53
72	0	53
73	0	53
74	0	53
75	0	53
76	0	53
77	0	53
78	0	53
79	0	53
80	0	53
81	0	53
82	0	53
83	0	53
84	0	53
85	0	53
86	0	53
87	0	53
88	0	53
89	0	53
90	0	53
91	0	53
92	0	53
93	0	53
94	0	53
95	0	53
96	0	53
97	0	53
98	0	53
99	0	53
100	0	53
101	0	53
102	0	53
103	0	53
104	0	53
105	0	53
106	0	53
107	0	53
108	0	53
109	0	53
110	0	53
111	0	53
112	0	53
113	0	53
114	0	53
115	0	53
116	0	53
117	0	53
118	0	53
119	0	53
120	0	53
121	0	53
122	0	53
123	0	53
124	0	53
125	0	53
126	0	53
127	0	53
128	0	53
129	0	53
130	0	53
131	0	53
132	0	53
133	0	53
134	0	53
135	0	53
136	0	53
137	0	53
138	0	53
139	0	53
140	0	53
141	0	53
142	0	53
143	0	53
144	0	53
145	0	53
146	0	53
147	0	53
148	0	53
149	0	53
150	0	53
151	0	53
152	0	53
153	0	53
154	0	53
155	0	53
156	0	53
157	0	53
158	0	53
159	0	53
160	0	53
161	0	53
162	0	53
163	0	53
164	0	53
165	0	53
166	0	53
167	0	53
168	0	53
169	0	53
170	0	53
171	0	53
172	0	53
173	0	53
174	0	53
175	0	53
176	0	53
177	0	53
178	0	53
179	0	53
180	0	53
181	0	53
182	0	53
183	0	53
184	0	53
185	0	53
186	0	53
187	0	53
188	0	53
189	0	53
190	0	53
191	0	53
192	0	53
193	0	53
194	0	53
195	0	53
196	0	53
197	0	53
198	0	53
199	0	53
200	0	53
1	-0.277427679413283	54
2	-0.552017854343225	54
3	-0.823794791453184	54
4	-1.09278450677596	54
5	-1.35901467881045	54
6	-1.62251455530782	54
7	-1.88331485471539	54
8	-2.14144766327653	54
9	-2.39694632879675	54
10	-2.64984535207988	54
11	-2.90018027701512	54
12	-3.14798758025776	54
13	-3.39330456139525	54
14	-3.63616923442789	54
15	-3.87662022132257	54
16	-4.11469664832026	54
17	-4.35043804559636	54
18	-4.58388425078839	54
19	-4.81507531682177	54
20	-5.0440514243808	54
21	-5.27085279929227	54
22	-5.49551963501299	54
23	-5.71809202034171	54
24	-5.93860987241093	54
25	-6.15711287495539	54
26	-6.3736404218021	54
27	-6.58823156548145	54
28	-6.80092497082024	54
29	-7.01175887334553	54
30	-7.22077104230201	54
31	-7.42799874806534	54
32	-7.63347873371898	54
33	-7.8372471905518	54
34	-8.03933973722787	54
35	-8.23979140237747	54
36	-8.43863661035954	54
37	-8.63590916994961	54
38	-8.83164226571296	54
39	-9.02586845183122	54
40	-9.21861964815925	54
41	-9.40992713830024	54
42	-9.5998215694976	54
43	-9.78833295415447	54
44	-9.97549067280318	54
45	-10.1613234783594	54
46	-10.3458595015072	54
47	-10.5291262570745	54
48	-10.7111506512662	54
49	-10.8919589896384	54
50	-11.0715769857028	54
51	-11.2500297700629	54
52	-11.4273418999925	54
53	-11.6035373693755	54
54	-11.7786396189335	54
55	-11.9526715466774	54
56	-12.1256555185238	54
57	-12.2976133790246	54
58	-12.4685664621643	54
59	-12.6385356021844	54
60	-12.8075411443999	54
61	-12.9756029559761	54
62	-13.1427404366388	54
63	-13.3089725292963	54
64	-13.4743177305501	54
65	-13.6387941010804	54
66	-13.8024192758898	54
67	-13.9652104743942	54
68	-14.1271845103505	54
69	-14.288357801613	54
70	-14.4487463797124	54
71	-14.6083658992514	54
72	-14.7672316471149	54
73	-14.9253585514902	54
74	-15.0827611906965	54
75	-15.2394538018233	54
76	-15.3954502891767	54
77	-15.5507642325346	54
78	-15.7054088952121	54
79	-15.8593972319386	54
80	-16.0127418965475	54
81	-16.1654552494832	54
82	-16.317549365125	54
83	-16.4690360389331	54
84	-16.6199267944185	54
85	-16.7702328899401	54
86	-16.9199653253325	54
87	-17.0691348483676	54
88	-17.2177519610537	54
89	-17.3658269257747	54
90	-17.5133697712744	54
91	-17.6603902984879	54
92	-17.8068980862244	54
93	-17.952902496704	54
94	-18.098412680954	54
95	-18.2434375840649	54
96	-18.3879859503123	54
97	-18.5320663281466	54
98	-18.6756870750542	54
99	-18.8188563622929	54
100	-18.9615821795054	54
101	-19.1038723392137	54
102	-19.2457344811966	54
103	-19.387176076755	54
104	-19.5282044328658	54
105	-19.6688266962298	54
106	-19.8090498572128	54
107	-19.9488807536869	54
108	-20.088326074771	54
109	-20.2273923644749	54
110	-20.3660860252493	54
111	-20.5044133214438	54
112	-20.6423803826757	54
113	-20.7799932071114	54
114	-20.9172576646633	54
115	-21.0541795001041	54
116	-21.1907643361004	54
117	-21.3270176761683	54
118	-21.4629449075526	54
119	-21.5985513040319	54
120	-21.7338420286512	54
121	-21.8688221363842	54
122	-22.003496576727	54
123	-22.1378701962254	54
124	-22.2719477409364	54
125	-22.4057338588277	54
126	-22.5392331021139	54
127	-22.6724499295346	54
128	-22.8053887085725	54
129	-22.9380537176157	54
130	-23.070449148064	54
131	-23.2025791063815	54
132	-23.3344476160971	54
133	-23.4660586197532	54
134	-23.5974159808052	54
135	-23.7285234854722	54
136	-23.859384844541	54
137	-23.9900036951237	54
138	-24.1203836023709	54
139	-24.2505280611413	54
140	-24.3804404976289	54
141	-24.510124270949	54
142	-24.6395826746843	54
143	-24.7688189383912	54
144	-24.8978362290686	54
145	-25.0266376525897	54
146	-25.1552262550975	54
147	-25.2836050243651	54
148	-25.4117768911219	54
149	-25.5397447303466	54
150	-25.6675113625277	54
151	-25.7950795548923	54
152	-25.9224520226046	54
153	-26.0496314299339	54
154	-26.1766203913939	54
155	-26.3034214728534	54
156	-26.4300371926199	54
157	-26.5564700224952	54
158	-26.6827223888062	54
159	-26.808796673409	54
160	-26.9346952146693	54
161	-27.0604203084174	54
162	-27.1859742088811	54
163	-27.3113591295942	54
164	-27.4365772442838	54
165	-27.5616306877355	54
166	-27.6865215566371	54
167	-27.8112519104025	54
168	-27.9358237719749	54
169	-28.0602391286104	54
170	-28.184499932643	54
171	-28.3086081022311	54
172	-28.4325655220853	54
173	-28.5563740441795	54
174	-28.6800354884439	54
175	-28.8035516434426	54
176	-28.9269242670336	54
177	-29.0501550870141	54
178	-29.1732458017496	54
179	-29.2961980807882	54
180	-29.4190135654611	54
181	-29.5416938694673	54
182	-29.6642405794459	54
183	-29.7866552555338	54
184	-29.9089394319112	54
185	-30.0310946173333	54
186	-30.1531222956505	54
187	-30.2750239263154	54
188	-30.3968009448788	54
189	-30.5184547634735	54
190	-30.6399867712875	54
191	-30.7613983350255	54
192	-30.8826907993601	54
193	-31.0038654873727	54
194	-31.124923700984	54
195	-31.2458667213743	54
196	-31.3666958093952	54
197	-31.4874122059706	54
198	-31.6080171324892	54
199	-31.7285117911884	54
200	-31.8488973655286	54
1	-0.779090458038668	55
2	-1.54961137090435	55
3	-2.31166797408954	55
4	-3.06539045633864	55
5	-3.8109319683692	55
6	-4.54846632618051	55
7	-5.27818548996973	55
8	-6.00029690208778	55
9	-6.71502076529375	55
10	-7.42258733648544	55
11	-8.12323430200345	55
12	-8.8172042895423	55
13	-9.50474255965413	55
14	-10.1860949076947	55
15	-10.8615057955655	55
16	-11.5312167222832	55
17	-12.1954648335894	55
18	-12.8544817636656	55
19	-13.5084926965369	55
20	-14.1577156308508	55
21	-14.802360829222	55
22	-15.4426304320308	55
23	-16.0787182152356	55
24	-16.710809472177	55
25	-17.3390810003212	55
26	-17.9637011752359	55
27	-18.5848300956635	55
28	-19.202619785248	55
29	-19.8172144381764	55
30	-20.428750697669	55
31	-21.0373579578271	55
32	-21.643158680811	55
33	-22.2462687226475	55
34	-22.8467976621523	55
35	-23.4448491284968	55
36	-24.0405211238606	55
37	-24.633906338393	55
38	-25.2250924553734	55
39	-25.8141624450221	55
40	-26.4011948458825	55
41	-26.9862640330805	55
42	-27.5694404730834	55
43	-28.1507909648332	55
44	-28.7303788673308	55
45	-29.3082643139068	55
46	-29.88450441353	55
47	-30.4591534395995	55
48	-31.0322630067244	55
49	-31.6038822360428	55
50	-32.1740579096525	55
51	-32.7428346147434	55
52	-33.3102548780183	55
53	-33.8763592909856	55
54	-34.4411866266914	55
55	-35.004773948444	55
56	-35.5671567110581	55
57	-36.1283688551264	55
58	-36.6884428947978	55
59	-37.2474099995188	55
60	-37.8053000701634	55
61	-38.3621418099582	55
62	-38.917962790575	55
63	-39.4727895137463	55
64	-40.0266474687303	55
65	-40.5795611859307	55
66	-41.1315542869564	55
67	-41.682649531382	55
68	-42.2328688604547	55
69	-42.7822334379735	55
70	-43.3307636885472	55
71	-43.8784793334271	55
72	-44.4253994240903	55
73	-44.9715423737394	55
74	-45.5169259868695	55
75	-46.0615674870434	55
76	-46.6054835430032	55
77	-47.1486902932381	55
78	-47.6912033691181	55
79	-48.2330379166946	55
80	-48.774208617261	55
81	-49.3147297067611	55
82	-49.8546149941216	55
83	-50.3938778785859	55
84	-50.9325313661135	55
85	-51.470588084909	55
86	-52.0080603001389	55
87	-52.5449599278884	55
88	-53.0812985484073	55
89	-53.6170874186922	55
90	-54.1523374844456	55
91	-54.6870593914512	55
92	-55.2212634964023	55
93	-55.7549598772158	55
94	-56.2881583428639	55
95	-56.8208684427514	55
96	-57.3530994756657	55
97	-57.8848604983252	55
98	-58.4161603335477	55
99	-58.9470075780612	55
100	-59.4774106099776	55
101	-60.0073775959473	55
102	-60.5369164980114	55
103	-61.0660350801703	55
104	-61.5947409146805	55
105	-62.1230413880966	55
106	-62.6509437070703	55
107	-63.1784549039192	55
108	-63.7055818419768	55
109	-64.2323312207353	55
110	-64.7587095807907	55
111	-65.2847233086	55
112	-65.8103786410598	55
113	-66.3356816699144	55
114	-66.8606383460018	55
115	-67.3852544833446	55
116	-67.9095357630935	55
117	-68.4334877373294	55
118	-68.9571158327315	55
119	-69.4804253541157	55
120	-70.0034214878506	55
121	-70.5261093051551	55
122	-71.0484937652843	55
123	-71.5705797186057	55
124	-72.0923719095738	55
125	-72.6138749796042	55
126	-73.1350934698532	55
127	-73.6560318239057	55
128	-74.1766943903763	55
129	-74.6970854254254	55
130	-75.2172090951953	55
131	-75.7370694781679	55
132	-76.2566705674486	55
133	-76.776016272978	55
134	-77.2951104236743	55
135	-77.8139567695103	55
136	-78.3325589835252	55
137	-78.8509206637755	55
138	-79.3690453352269	55
139	-79.8869364515883	55
140	-80.4045973970913	55
141	-80.9220314882163	55
142	-81.4392419753675	55
143	-81.9562320444989	55
144	-82.4730048186914	55
145	-82.9895633596856	55
146	-83.5059106693691	55
147	-84.0220496912206	55
148	-84.5379833117139	55
149	-85.0537143616809	55
150	-85.5692456176356	55
151	-86.084579803062	55
152	-86.5997195896646	55
153	-87.1146675985849	55
154	-87.6294264015832	55
155	-88.1439985221885	55
156	-88.6583864368165	55
157	-89.1725925758567	55
158	-89.68661932473	55
159	-90.2004690249183	55
160	-90.714143974965	55
161	-91.2276464314496	55
162	-91.7409786099362	55
163	-92.2541426858961	55
164	-92.7671407956062	55
165	-93.2799750370245	55
166	-93.7926474706411	55
167	-94.3051601203082	55
168	-94.8175149740477	55
169	-95.3297139848383	55
170	-95.8417590713824	55
171	-96.3536521188522	55
172	-96.8653949796181	55
173	-97.3769894739576	55
174	-97.8884373907467	55
175	-98.3997404881331	55
176	-98.9109004941932	55
177	-99.4219191075722	55
178	-99.9327979981082	55
179	-100.443538807441	55
180	-100.954143149605	55
181	-101.46461261161	55
182	-101.974948754001	55
183	-102.485153111416	55
184	-102.995227193116	55
185	-103.505172483516	55
186	-104.014990442689	55
187	-104.524682506873	55
188	-105.034250088952	55
189	-105.543694578933	55
190	-106.053017344411	55
191	-106.562219731022	55
192	-107.071303062885	55
193	-107.580268643031	55
194	-108.089117753829	55
195	-108.597851657394	55
196	-109.106471595992	55
197	-109.61497879243	55
198	-110.123374450439	55
199	-110.631659755052	55
200	-111.139835872968	55
1	-0.0600779045107008	56
2	-0.119550431291515	56
3	-0.178422330563902	56
4	-0.236698456085908	56
5	-0.294383760366064	56
6	-0.351483289823516	56
7	-0.408002179906168	56
8	-0.463945650178495	56
9	-0.519318999390477	56
10	-0.574127600538841	56
11	-0.628376895931534	56
12	-0.682072392266017	56
13	-0.735219655731587	56
14	-0.787824307145569	56
15	-0.839892017132764	56
16	-0.891428501357115	56
17	-0.942439515814059	56
18	-0.992930852191555	56
19	-1.04290833330728	56
20	-1.09237780862897	56
21	-1.1413451498843	56
22	-1.18981624676634	56
23	-1.23779700273988	56
24	-1.2852933309535	56
25	-1.33231115026188	56
26	-1.37885638136199	56
27	-1.42493494304666	56
28	-1.47055274857837	56
29	-1.51571570218548	56
30	-1.5604296956831	56
31	-1.60470060521981	56
32	-1.64853428815141	56
33	-1.69193658004239	56
34	-1.73491329179524	56
35	-1.77747020690763	56
36	-1.81961307885695	56
37	-1.86134762861149	56
38	-1.90267954226708	56
39	-1.94361446880803	56
40	-1.98415801799064	56
41	-2.02431575834744	56
42	-2.0640932153102	56
43	-2.10349586944941	56
44	-2.14252915482782	56
45	-2.18119845746552	56
46	-2.21950911391377	56
47	-2.25746640993488	56
48	-2.29507557928513	56
49	-2.33234180259774	56
50	-2.36927020636289	56
51	-2.40586586200161	56
52	-2.44213378503036	56
53	-2.4780789343132	56
54	-2.51370621139827	56
55	-2.54902045993536	56
56	-2.58402646517151	56
57	-2.61872895352129	56
58	-2.65313259220869	56
59	-2.68724198897754	56
60	-2.72106169186721	56
61	-2.75459618905085	56
62	-2.78784990873282	56
63	-2.8208272191027	56
64	-2.85353242834284	56
65	-2.88596978468675	56
66	-2.91814347652545	56
67	-2.95005763255939	56
68	-2.98171632199305	56
69	-3.01312355476993	56
70	-3.04428328184544	56
71	-3.07519939549531	56
72	-3.10587572965726	56
73	-3.13631606030378	56
74	-3.16652410584386	56
75	-3.19650352755162	56
76	-3.22625793001997	56
77	-3.25579086163733	56
78	-3.28510581508565	56
